StationName
捷運永寧站
中華路口
土城
土城農會
長風新城
員林里
中央路二段
大同莊園
日新里
貨饒里
中央路
中央一站
亞東科技大學(南雅南路)
捷運亞東醫院站
光華商職
板橋夜市(縣民大道)
館前西路口
捷運府中站
萬坪公園
新北板橋公車站
中山國中(縣民大道)
華翠大橋
板橋花市
捷運新埔站
捷運頭前庄站(思源路)
臺北醫院(復興路)
復興路二段
新莊田徑場(中和里)
新莊體育場(立功里)
新莊棒球場(立功里立德里)
新泰復興路口
新泰國中北站
新泰游泳池
泰山捷運公園
捷運泰山站(泰林路)
環河路口
泰山戶政事務所
同興公園
泰山公有市場一
福泰里
泰山分駐所
泰山郵局
明志和平路口
大窠橋
遠東物流
德音國小
水碓圖書館
自強路口
明日世界
憲兵學校
蓬萊坑
五股國小
五股服務社
永豐商業銀行
社區活動中心
五福社區
陸光國宅
陸光國宅一
五股站
