StationName
三重客運淡水站
宏盛水悅社區
宏普社區
理想家社區(新市二路)
淡海國小
新市二路二段
沙崙濱海路口
富麗河社區
輕軌台北海洋大學站
大庄
美人嶼社區
淡海中正路口
淡海
淡海市民活動中心
大河文明
果嶺大道
天生社區
行忠宮
台北灣社區
高爾夫山莊
新春街新民街口
新春街
東宇花園城
加州社區
城堡花園
摩天31
米粉寮
水碓子
正德國中
台電宿舍
福德宮
北新路口
自來水公司
輕軌淡江大學站
忠愛街口
加油站
輕軌竿蓁林站
山海大地
輕軌紅樹林站
捷運紅樹林站
八勢里
竹圍國小
安老所
馬偕醫院
捷運竹圍站
許厝
關渡
慈濟志業中心
