StationName
社后消防隊
世電社區
北峰里(康寧街)
金龍國小(康寧街)
木南煤礦
經貿園區
北山里
東湖國小
五分社區
捷運東湖站(南湖高中)
南港軟體園區北站
南港軟體園區南站
南港
南港高工(南港路)
南港行政中心
台肥新村
南港輪胎
東明里/臺北流行音樂中心
土地公廟
玉成國小
西新里(新新公園)
南港路三段
松山磚廠
玉成里
松山車站(八德)
松山農會
饒河街觀光夜市(八德)
基隆路口
新聚里
八德東寧路口
臺北市區監理所
光復路口
美仁里
臺視
臺安醫院
長安復興路口
長安龍江路口
中山女高
長安東路二段
捷運松江南京站
長春松江路口
捷運行天宮站(松江路)
民權松江路口
民權吉林路口
捷運中山國小站
大同公司(晴光市場)
大同大學
臺北市立美術館
劍潭
銘傳大學
台電台北北區營業處
士林官邸(中山)
福林橋
忠誠公園
雨農國小
蘭雅新城
蘭雅國中
天母棒球場(忠誠)
市立臺北特教學校
忠誠路口
天母國中
東山路
士東路353巷
