StationName
泰山公有市場
義學里
文程路口
明志里
明志國小
泰山巖
明志科技大學
宏泰新村
下坡角
捷運泰山貴和站(貴陽街)
捷運泰山貴和站(明志路)
下坡角
宏泰新村
明志科技大學
泰山巖
明志國小
明志里
文程路口
義學里
同榮里
泰山高中
泰山公有市場一
