StationName
民本里
民本里二
民樂里二
六合社區(成功路)
核安會
永利路
國防部福利站
福和國中
永貞路
永和國小(永貞路)
永安市場
中安街
安平里巡守隊
安平路
華泰新城
捷運永安市場站
永安市場
永和國小(永貞路)
永貞路
福和國中
永元永利路口
國防部福利站
永利路
原能會
福和公園
大陸新村
民樂里一
民本里一
