StationName
三峽一站
三峽國小(三峽國民運動中心)
新興街口
三峽老街(民生街)
礁溪里
三峽分局
新社區
台塑
大同橋
中溪里
招呼站
正義吊橋
國王山莊
民義國小
山水園
茶園
全家福別墅
蘭陽工業
臨時站
萬代福
忠義山莊
行天宮白雞行修宮
