StationName
捷運三民高中站(復興路一)
湧蓮寺
光華中正路口
光華和平路口
九芎街光華路口
忠義廟
長安街一
永康公園
成功國小
長安街
永樂街
永平市場
長榮路
捷運蘆洲站
民族路口
空中大學(三民路)
捷運三民高中站
蘆洲區公所
鷺江國小(三民路)
中山一路
民生街和平路口
民生社區
和成新村
五年千歲
捷運徐匯中學站
捷運徐匯中學站(集賢路)
尼加拉瓜公園
中興街(民族路)
玉清宮
大慶社區
鷺江國小(民族路)
