StationName
泰山公有市場一
同興公園
泰山戶政事務所
環河路口
捷運泰山站
行政院新莊聯合辦公大樓(中平路)
中平國中
新莊高中(新莊文藝中心)
新莊高中
中平路
新泰國中南站
材試所
新泰路口
海山里
盲人重建院
捷運輔大站(建國一路)
建國一路
後港一路
建安街口
建福路口
後港社區
民安路
民安陸橋
福祿新城二
福祿新城一
光華國小(龍安路)
龍安大第
萬安公園
裕民國小
丹鳳高中
中正龍安路口
捷運迴龍站
迴龍郵局
高印公司
俊興街口
三俊街
三俊街口
圳民里
俊保路口
新日興
圳安里
大安俊英街口
大安中正路口
家樂福公司
三東紡織
中山路口
樹林後火車站
育英街口(天主堂)
樹林仁愛醫院
海明寺
樹南里
備內街
東昇福德宮
