StationName
錦秀路口
碧瑤
日興市民活動中心
三城
建業路
二城
中央印製廠
中央新城
頭城
頭城一
大茅埔
康樂新村
仁康醫院
薏仁坑
安康車子路口
台北菸廠
浪漫貴族
公崙新村(豐榮醫院)
安康派出所
光華新村(安康路)
安華路口
下城社區
胡璉故居紀念館
頂城
大坪頂
溪頭
碧潭橋頭
檳榔路
捷運新店區公所站(北新)
中正路口
崇光中學
中正國宅
耕莘醫院(中正路)
廿張路口
廿張路
花開富貴
遠東工業城
莊敬中學/人權博物館
中正環河路口
捷運六張犁站(基隆路)
喬治商職
三興國小(臨江街觀光夜市)
吳興街口
基湖站
基湖路口
仁寶大樓
瑞光港墘路口
瑞光路
公館山
麗寶大樓
時報廣場
