StationName
鶯歌火車站
林長壽圖書館
中山路249巷
中山路292號
余厝巷口
大湖路148號
名湖社區
鶯歌幼兒園
大湖路358號
中湖街70號
三湖宮
東湖里辦公處
池塘邊
大竹圍
中湖街70號
湖山分駐所
大湖路與湖山路口
大同社區
湖山路土地公廟
國際二路6巷巷口
國際二路22號
香賓街口
朝陽街口
大湖路700巷巷口
台北監獄
鳳鳴火車站
西湖街225號
中山高架橋橋頭
育樂街口
惠隆宮
建國國小
光明街與國慶街口
林長壽圖書館
鶯歌火車站
