StationName
關渡碼頭
關渡宮
敬老院
關渡自然公園
關渡國中(關渡醫院)
關渡里
捷運關渡站
關渡
竹圍國小自強分校
淡水農會自強分會
關渡我家
老莊大廈
臺北基督學院
擎天大樓
新天母社區
擎天大樓
臺北基督學院
老莊大廈
富升大廈
長虹天下
利陽藝術學苑
關渡國小(臺北城市科技大學)
一德街口
和信醫院
捷運忠義站
中央北路
桃源國中
行天宮北投分宮忠義站
中央北路三段
捷運復興崗站
製片廠
復興崗
文化國小
大業中央北路口
北投國小
