StationName
烏來
觀光大橋
堰堤
巨龍山莊
污水處理廠
成功
加九寮
桶壁公園
桶壁
隧道口
栗子園
寶島巷口
童訓中心
龜山路
台電訓練所
翡翠水庫
民壯亭
清水巖
廣興路口
加油站
招呼站
屈尺
屈尺
櫻花山莊
伸仗板(文山農場)
金興路口
新城大道
永興路口
中興坑
小粗坑
青潭(新烏)
青潭(北宜路)
青潭一
新店國小
文山國中
碧潭
捷運新店站(北新路)
碧潭橋頭
檳榔路
捷運新店區公所站(北新)
惠國市場
中正路
中興路二段
寶興路口
寶橋路口
寶中路口
中興路三段
捷運大坪林站(民權路)
捷運大坪林站
滬江中學
捷運景美站
財政園區
萬隆
捷運萬隆站
武功國小(羅斯福)
師大分部
捷運公館站
台電大樓
捷運台電大樓站
羅斯福浦城街口
羅斯福金門街口
捷運古亭站(羅斯福)
捷運古亭站(杭州)
潮州街口
捷運中正紀念堂站(愛國)
一女中(公園)
捷運台大醫院站
