StationName
忠義國小
柳堤公園
中原公園
長榮中原路口
長榮光明路口
永平市場
長榮路
捷運蘆洲站
仁愛國小
仁愛街口
民族民義街口
水河里
樓厝一
復興路
民權路口
捷運三民高中站(復興路)
蘆洲區公所
鷺江國小(三民路)
溪墘
捷運徐匯中學站(集賢路)
尼加拉瓜公園
集賢路
家樂福
分子尾
新北高中
五華國小
重陽橋
陽明高中
士林區行政中心(中正)
士林區行政中心(基河)
公教住宅
士林市場(銘傳會館)
捷運劍潭站(北藝中心)
