StationName
伴山別墅(一)
伴山別墅(二)
伴山別墅(三)
綠野香坡
造鎮
綠中海二期
伴吾別墅
彩蝶別墅
綠中海一期
安祥路口
大茅埔(安祥路)
輕軌台北小城站(達觀國中小)
輕軌耕莘安康院區站
輕軌耕莘安康院區站(車子路)
安康車子路口
台北菸廠
浪漫貴族
公崙新村(豐榮醫院)
安康派出所
光華新村(安康路)
安華路口
下城社區
胡璉故居紀念館
頂城
大坪頂
溪頭
親情河濱公園
環河力行路口
小碧潭部落
中央新村(捷運小碧潭站)
新店高中
中央路
廿張路
耕莘醫院(中正路)
中正國宅
崇光中學
中正路口
七張(北新路)
捷運七張站
新店郵局
大坪林
