StationName
新市站
勤家捷奏社區
龍騰區
鳳翔區
公23公園
皇城家天下社區
後洲新市三路口
理想家社區(新市二路)
淡海國小
新市二路二段
沙崙濱海路口
富麗河社區
輕軌台北海洋大學站
大庄
大庄福德廟
行忠宮
台北灣社區
高爾夫山莊
新興福德宮
真理大學
淡江中學
農會新興分部
海景園中園
淡水新城
重建街口
永樂巷口(中山市場)
華南銀行
捷運淡水站
