StationName
區民廣場
第一市場
東和里
加油站
魚桀魚坑
宏欣倉儲
瑞芳圳口
八分寮
瑞芳圳口
宏欣倉儲
瑞興新村
山仔腳
大寮
大寮路63巷
瑞亭國小
吉慶公園城
吉慶國小
瑞慶橋頭
粗坑口
瑞慶橋頭
吉安停車場
吉安宮
四腳亭火車站
吉慶停車場
萬福宮
月眉路56號
