StationName
大崙尾山
大崙尾山步道口
雙溪社區
雙溪站一
雙溪站二
翠山街
明溪街
雙溪國小
中社路17巷
中央站
中社路一段61巷口
翠山派出所
社區發展協會
中社路11巷
翠山莊
福林國小
陽明戲院
捷運劍潭站(北藝中心)
