StationName
三峽二站
姑娘廟
三樹路
大成路
大成學勤路口
森林公園
大學風呂(學勤路)
海洋公園
學勤路
臺北大學正門
大學學成路口
學成路
龍恩公園
臺北大學宿舍
臺北大學(三峽校區)
恩主公醫院
國道3號50Km(虛擬站不停靠)
國道3號35Km(虛擬站不停靠)
中正路
連城中正路口
連城錦和路口(暫時裁撤)
台貿一村
中和國稅局
連城景平路(暫時裁撤)
中和區公所(景平路)
南華路口
捷運景安站(景平路)
