StationName
興得閱覽室
臨時站
海巡署
文山運動中心(興隆)
臺灣警察專科學校
捷運萬芳醫院站
中國科技大學(興隆)
興隆國小
福興路口
敦南美景
興旺公園
敦南大地(文山森林公園)
敦南如意
敦南203巷
興隆市場後站
仙岩公園
興安宮
麥田紫藤
興業里
興隆公園
景華街
景華街一
景華公園
景美國小(景興)
景美國小(景文)
文山二分局
