StationName
富德
象頭埔
萬福橋
捷運動物園站
貓纜動物園站
萬壽橋頭(新光)
萬壽橋頭(秀明)
萬興國小
指南山莊
國關中心
貓纜動物園南站
政大清境社區
綠野山莊
棲霞山莊
政大御花園
政大御花園
棲霞山莊
政大附中
政大二街
普羅旺世
兆如安養中心
兆如安養中心
普羅旺世
政大三街
政大和墅社區
小坑口(北政國中)
政大
新光路口
文山行政中心(木新)
木柵國小
華夏六村
久康街口
文山一分局
馬明潭(再興中學)
興隆山莊
海巡署一
海巡署
文山運動中心(興隆)
臺灣警察專科學校
捷運萬芳醫院站
中國科技大學(興隆)
興隆國小
福興路口
敦南美景
興旺公園
