StationName
國家新城
天驕社區
麥金路樂利三街口
婦幼福利服務中心
基隆長庚醫院
安樂區行政大樓
電信大樓
自強隧道口
安樂路一段81巷口
成功市場
仁五路(東和大樓)
基隆轉運站
城隍廟
忠一路孝一路口
市政府
市政府(柯達飯店)
信五路口
就業中心
北屋新城
榮民服務處
正榮街口
公教住宅
中濱里
二信分社
中正路正濱路口
海大(中正路口)
海大(祥豐校門)
海大(濱海校門)
海大(體育館)
北寧路(九八八餐廳)
藍投溝
漁貨直銷中心(碧砂漁港)
義胞新村
嶺林巷
八斗子
海科館(碧水巷)
望海巷
八斗子火車站
榮興
建基
建基煤礦
深澳發電廠
瑞濱
磅磅
舊漁會站
海濱
海濱路三巷
玄明宮
陰陽海
船塢
台金公司
南雅南新宮
鼻頭
鼻頭角
龍洞灣公園
龍洞
龍洞港
佛祖廟
龍洞南口海洋公園
北勢坑口
和美1號橋
和美
金沙灣
船里塢
火炎山
大樹下
警備班
澳底漁港
澳底
媽祖廟
石碇橋
砲台山
鹽寮
研海街
昭惠廟
龍門
舊社
新社
貢寮國小
朝陽橋
貢寮街
貢寮國中
德心宮
磚廠
雙玉里
水廠
遠望坑口
集會所
田寮洋
福隆加油站
龍門營區
福隆
