StationName
兒童新樂園
士林高商
士林區行政中心(基河)
公教住宅
士林市場(銘傳會館)
捷運劍潭站(北藝中心)
圓山皇宮大廈
劍潭國小
通河街(承德)
華齡街
百齡里
前港公園
百齡國小
後港里
福港街
新光醫院
捷運芝山站一
士林
士林國中
