StationName
樹林藝文綜合行政大樓
濟安宮(樹新路)
樹林火車站
樹林酒廠
八德街口
東陽里
鎮前街
東榮街口
大同國小
和平街口
樹林中學
篤行路口
城林橋
中華中學(城林路)
中華中學一
土城二
捷運永寧站
承天路
科技公司
登山口
南天母路
南天母路52巷口
南天母路一
南天母路二
南天母廣場
