StationName
林口轉運站
羅馬經典社區
竹城松賀社區
京華御墅社區
未來家社區
南勢國小
光裕
大拇指便利店
忠福路南勢三街口
忠福路南勢一街口
文化北路
新北特殊教育學校
仁愛路二段文化北路一段口
鴻福園社區
富麗達社區
竹城埼玉社區
民族忠孝路口
文化三路忠孝路口
未來城社區
巴黎香頌社區
行政園區
林口轉運站
