StationName
青潭停車場
青潭(新烏)
青潭(北宜路)
青潭一
新店國小
文山國中
碧潭
捷運新店站(北新路)
親情河濱公園
環河力行路口
小碧潭部落
中央新村(捷運小碧潭站)
新店高中
中央路
廿張路
耕莘醫院(中正路)
中正國宅
崇光中學
中正路口
七張(北新路)
捷運七張站
新店郵局
大坪林
捷運大坪林站
滬江中學
捷運景美站
財政園區
萬隆
捷運萬隆站
武功國小(羅斯福)
師大分部
捷運公館站
台電大樓
捷運台電大樓站
羅斯福浦城街口
羅斯福金門街口
捷運古亭站(羅斯福)
捷運古亭站(杭州)
潮州街口
捷運中正紀念堂站(愛國)
臺北市立大學
臺北法院
臺北地院
博愛路
