StationName
太平社區
太平里2鄰
頭前厝
林口球場
三洋社區
福德宮
有應公
菁埔1
菁埔2
菁埔26-3號
松柏腳
中湖15鄰
周厝
中湖15鄰
湖南里8鄰
總督府社區
中山路文林一街口
文化三路中山路口
春城麗池
一品公園
溫哥華社區
台北新境社區
歐風大街
國際新星社區
竹林仁愛路口
松柏蘆
仁愛東湖路口
林口高中
台北新都
