StationName
信義國小
瑞億社區
南雅站
中央路
貨饒里
日新里
大同莊園
中央路二段
員林里
水源街口
中華中學一
土城二
承天路
登山口
南天母路
南天母路52巷口
南天母路一
南天母路二
