StationName
三峽二站
姑娘廟
三樹路
農業改良場
南園
景觀萬坪公園(公厝仔)
十八間
柑園
柑園國小
民權街口
柑園街
東園里
柑園分隊
紅瓦厝
柑城橋
鴻海電子
固緯電子
成功街口
自強街口
牛軋糖博物館
亞洲路
中華中學(城林路)
中華中學一
土城二
捷運永寧站
