StationName
捷運淡水站
永樂巷口(中山市場)
衛生所
北淡水
頂好
水碓子
米粉寮
真善美社區
新市一路
淡金濱海路口
甕仔雞
林子
義山里2鄰
義山里
下圭柔山
英光工廠
東元廠
頂田寮路口
興化店
後洲子
聖約翰科技大學
灰瑤子
大屯橋
石頭厝12號
石頭厝
老灰埕
桂竹圍橋
桂竹圍8號
李祖厝
李厝口
屯山里
田寮子
崎腳
石頭公
中和里
後坑
中和橋
溪底
崙頂8號
崙頂
崙頂12號
崙頂14號
崙頂16號
中泰
高厝
日若山莊
水碓
大牛稠14鄰
大牛頭路口
彩色世界
鄉根園
頂田寮14號
彩色世界
大牛頭路口
蕃薯里活動中心路口
雲廣坑7鄰6號
雲廣坑
椿子林
忠山活動中心
行忠堂
相公山
萊茵城堡
康華別墅
水汴頭
奎柔山路295號
大牛稠
下圭柔山
義山里
義山里2鄰
林子
甕仔雞
淡金濱海路口
商工路口
新市一路
真善美社區
米粉寮
水碓子
頂好
北淡水
衛生所
永樂巷口(中山市場)
華南銀行
捷運淡水站
