StationName
樹林藝文綜合行政大樓
十三公
圳福里
許厝
大安變電所(大安路)
圳安里
新日興
俊保路口
圳民里
三俊街口
三俊街
俊興街口
高印公司
公路新村
三多里
保安中正路口
世紀
中華電信
光華
光榮街口
武林國小
工業區
潭底
保安街口
家樂福公司
大安中正路口
亞東科技大學(南雅南路)
捷運亞東醫院站
光華商職
板橋夜市(南雅南路)
捷運府中站(府中路)
