StationName
陽明山總站
陽明山國家公園管理處
竹子湖派出所
湖田橋
竹子湖
湖田區民活動中心
風架口
頂湖入口(竹子湖)
湖田橋
竹子湖派出所
陽明山國家公園管理處
陽明山總站
