StationName
大學風呂(學勤路)
桃子腳國中小
景觀萬坪公園(公厝仔)
柑園
山佳
山佳國小
東山
南樹林火車站
東昇福德宮
備內街
大同國小
和平街口
樹林區公所
三東紡織
武林國小
保安中正路口
迴龍郵局
長庚醫院桃園分院
林口長庚醫院
