StationName
明日世界
德音國小
遠東物流
大窠橋
明志和平路口
泰山郵局
泰山分駐所
福泰里
泰山公有市場一
同興公園
泰山戶政事務所
環河路口
捷運泰山站(泰林路)
台1線高架(虛擬站不停靠)
萬華運動中心
漢口中華路口
重慶南路一段
博物館(襄陽)
捷運台大醫院站
