StationName
新市站
皇城家天下社區
宏盛水悅社區
宏普社區
理想家社區(新市二路)
淡海國小
新市二路二段
沙崙濱海路口
沙崙路一段
沙崙路一段一
行忠宮
台北灣社區
高爾夫山莊
新春街新民街口
新春街
東宇花園城
加州社區
城堡花園
摩天31
米粉寮
水碓子
頂好
北淡水
永樂巷口(中山市場)
華南銀行
捷運淡水站
