StationName
榮華中平路口
行政院新莊聯合辦公大樓(中央路)
捷運新莊副都心站(中央路)
中港大排願景館
勞工活動中心
工商展覽中心
世翔
政錩汽車
標準廠房
管理中心
捷運新北產業園區站
思源新北大道路口
頭前國中
捷運幸福站
仁義里
思源復興路口
臺北醫院
捷運頭前庄站(思源路)
捷運新埔站
致理科技大學
中山國中
新北板橋公車站
新北市政府(中山路)
中山漢生路口
捷運板新站
中山路口
正隆廣場(板新路)
員山路口
捷運中原站
微星科技
捷運橋和站
中和保養廠
家美工業區
捷運中和站(中山路)
一江新村
中和農會(中和路)
泰和街
中和區公所(景平路)
南華路口
捷運景安站(景平路)
中和教會
南勢角(景平路)
捷運景平站
景平路景德街口
捷運秀朗橋站
莊敬中學(復興路)
復興路口
慈濟醫院
民權工業區
民權路口
捷運大坪林站
