StationName
致遠新村
集應廟
大華柏園
大華柏園
集應廟
稻香圖書館
復興崗
文化國小
幼華高中(大業)
捷運北投站(北投)
幼華高中(北投)
大業中央北路口
北投國小
第一銀行
北投公園
新北投
華僑會館
雅敘園
源之鄉
郵政訓練所
八勝園
上北投
泉源別墅
彌陀寺(硫磺谷)
惇敘工商(泉源)
大同之家
十八份福德宮
泉源3號橋
中正山登山口
十八份埔
張公聖君廟
嶺頭
