StationName
昌福國小
鶯桃路182巷口
永吉街口
永吉公園
福安街口
鶯桃鳳鳴路口
鳳鳴國中(永和街口)
鳳鳴活動中心
鳳鳴國小
永和街174巷
鳳鳴火車站
鳳福鳳三路口
鳳福公園
鳳吉一街94號
鶯桃路二段27號
鶯桃路668巷口
鶯歌路口
大同社區
長庚醫院(分院)
長庚醫院
