StationName
家樂福
分子尾
碧華國小
五華街
自強五華街口
五常郵局
仁義街
順德里
龍門路底
仁興街口
仁愛街口
德林寺(龍門路)
龍門路口
三安里
長壽西街口
長元西街口
正義重新路口
天台廣場
大同路口
中山藝術公園
捷運菜寮站
菜寮(重新路)
捷運三重站
重新大橋
西門國小(臺大醫院北護分院)
祖師廟(康定)
龍山寺(康定)
萬華車站
莒光路口
萬大路
西藏路口
德昌街口
萬大國小
果菜市場
華中河濱公園
