StationName
貴子坑水土保持園區
秀山里
慈航寺
國泰新村
中和里
復興中學
中和街
新北投
北投公園
第一銀行
北投國小
大業中央北路口
幼華高中(大業)
大業路(捷運北投站)
大業路(大興街口)
鳳甲美術館
大業路(農禪寺)
承德公館路口
立農國小
實踐街口
承德路七段
石牌
文林國小
中正高中
捷運芝山站(戲曲中心)
捷運芝山站一
士林
小北街
捷運劍潭站(中山)
劍潭
仁愛新生路口
幸安國小
仁愛建國路口一
仁愛建國路口二
仁愛復興路口(福華飯店)
仁愛大安路口(仁愛醫院)
仁愛敦化路口(圓環)
仁愛安和路口
仁愛國泰醫院
仁愛延吉街口
仁愛光復路口
國父紀念館
市政府(市府)
市政府(松高)
消防局(松仁)
