StationName
新店站
安祥路口
大茅埔
康樂新村
仁康醫院
薏仁坑
安康車子路口
台北菸廠
浪漫貴族
公崙新村(豐榮醫院)
安康派出所
光華新村(安康路)
安華路口
下城社區
胡璉故居紀念館
頂城
大坪頂
溪頭
捷運新店站(新店路)
碧潭橋頭
檳榔路
捷運新店區公所站(北新)
七張(北新路)
北新國小
寶橋中興路口
寶橋中興路口一
加油站
寶高產業園區
景美女中
木新市場
力行國小
國泰新村(木新)
忠順廟
司法新村
景文中學
木南公園
指南路口
文山行政中心(木新)
萬壽橋頭(木柵)
萬芳路口
木柵高工
捷運木柵站
博嘉國小
信義快速道路(虛擬站不停靠)
信義松仁路口(信義)
捷運台北101/世貿站(市府)
市政府(市府)
捷運市政府站
