StationName
五福新村
富貴新村
冷凍廠(懷德)
懷德街(懷德)
江子翠
江翠國小
華江橋
中國時報
捷運龍山寺站
龍山國中
小南門
捷運西門站
寶慶路
衡陽路口
博物館(襄陽)
捷運台大醫院站
仁愛中山路口
仁愛林森路口
仁愛紹興街口
仁愛臨沂街口
仁愛新生路口
幸安國小
仁愛建國路口一
仁愛建國路口二
仁愛復興路口(福華飯店)
仁愛大安路口(仁愛醫院)
仁愛敦化路口(圓環)
仁愛安和路口
仁愛國泰醫院
仁愛延吉街口
仁愛光復路口
國父紀念館
市政府(市府)
聯合報
捷運市政府站
市立工農
捷運永春站(忠孝)
永春公寓
土地銀行
信義松德路口
國稅局宿舍
松山商職(福德)
松友新村
信義行政中心(奉天宮)
福德國小
成福路口
南港花園社區二
