StationName
松德站
國稅局宿舍
松山商職(信義)
永春公寓
捷運永春站(松山)
雙永國小
永吉松山路口
國民住宅
興雅國小
東興路
東興路一
南京公寓(捷運南京三民)
南京三民路口
南京寧安街口
臺北小巨蛋
長庚醫院
民生敦化路口
民生復興路口
臺北大學(臺北校區)
合江街口
民生松江路口
民權松江路口
民權吉林路口
捷運中山國小站
大同公司(晴光市場)
大同大學
臺北市立美術館
劍潭
捷運劍潭站(北藝中心)
小北街
士林
捷運芝山站一
捷運芝山站(戲曲中心)
中正高中
文林國小
石牌
石牌路
石牌國小
綜合市場(捷運石牌站)
永明派出所
榮總
