StationName
職能發展學院二
忠孝新村
芝山國小
德行芝玉路口
忠義街
聯合醫院陽明院區
雨農國小
忠誠公園
德行(中山忠誠路口)
福林橋
捷運士林站(中正)
士林國中
士林區行政中心(中正)
陽明高中
社子市場
社正路
國泰人壽大樓
社子公園
永平街口
永倫里(社中)
社子國小二
社子國小
永倫里(南)
社子派出所
社子市場二
