StationName
鶯歌火車站
國慶街115巷口
三號公園土地公廟
同慶里活動中心
鶯歌國中
建國路與鶯桃路口
永新巷口
農會(永昌里)
昌福國小
鶯桃路182巷口
永吉街口
永吉公園
福安街口
鶯桃鳳鳴路口
鳳鳴國中(永和街口)
鳳鳴活動中心
鳳鳴國小
永和街174巷
鳳鳴火車站
鳳福鳳三路口
鳳福公園
鳳吉一街94號
鶯桃路二段27號
鶯桃路668巷口
金金戲院
鳳鳴國中(永和街口)
鳳鳴街口
福安街口
永吉國小
鶯桃路285巷41號
永吉公園
永吉街口
鶯桃路182巷口
昌福國小
農會(永昌里)
永新巷口
建國路與鶯桃路口
鶯歌國中
同慶里活動中心
三號公園土地公廟
國慶街115巷口
鶯歌火車站
