StationName
師大(林口校區)
醒吾科技大學
頭湖路口
文化三路中山路口
未來之光
瑞士花園9
夢想之都
未來城社區
捷運林口站
啟聰學校
酒泉重慶路口
民族重慶路口
蘭州國中
民族承德路口
捷運圓山站(圓山轉運站)
