StationName
林口發電廠
李厝
水碓
佳林
下福站
興福國小
(舊)下福派出所
珍珠嶺
頂福站
中埔站
劉店站
頂福靶場
嘉寶里3鄰
嘉寶里2鄰
嘉寶國小側門
土地公廟
破竹林
嘉寶里18鄰
湖南里8鄰
仁愛路二段文化北路一段口
人見仁愛社區(仁愛路)
未來市社區(仁愛路)
台北新都
林口高中
仁愛東湖路口
松柏蘆
竹林仁愛路口
國際新星社區
中華電信
歐風大街
林口國小
林口
醒吾科技大學
