StationName
自強國中
壽德街
壽德里活動中心
華福市場
華福街口
自強國小(民德路)
民德路口
德光路
德光路口
中和農會民享分部
民享里
民享市場
民享街口
板橋監理站
民富郵局
員富里
積穗(員山路)
員山公園
民安街站
民樂郵局
新生街
二八張
連城中正路口
中和國民運動中心
雙和醫院
圓通路口
中興街口
