StationName
南山社區
十分寮橋
平湖里
赤皮崙
平水
彎穹
上林
上林社區
林厝前
埔尾
雙溪高中
綜合市場
雙溪火車站
魚行社區
孝思堂
仙公廟
內厝
戲坪地
長潭街
貢寮火車站
貢寮街
貢寮國中
德心宮
遠望坑口
福隆
