StationName
八仙樂園
廖添丁廟
八里分駐所
八里
舊城里
八里區農會
八里服務站
八里國小
中廣公司
山海觀
八里行政中心(十三行博物館)
田心
公田
埤頭里
挖仔尾
大竹圍
大崁國小
安老院
大崁里
乙天宮
西門
下街仔
渡船頭
水雲山莊
米倉里
觀音路口
米倉國小
米倉國小一
聖心別墅
烏山頭
張厝
聖心女中
龍形
大福社區
艋舺橋(臨時站)
艋舺橋
關渡大橋
許厝
捷運竹圍站
