StationName
社后消防隊
理明社區
台北奇蹟
柏克力托兒所
生活大國社區
康福里
興福里
大汐止百貨
社后派出所
中興路
樟樹灣(中興路)
南樟樹灣
天良電視台
橫科
捷運南港展覽館站(南港路)
南港展覽館
南港
南港高工(南港路)
南港車站
