StationName
南港高工(重陽)
育成高中
三重里
園區街
南港軟體園區北站
捷運東湖站(南湖高中)
明湖國中
明湖國小(公共電視台)
捷運葫洲站(康寧大學)
金湖路口
衛勤訓練中心
紫雲里
美國在臺協會
康寧派出所
清白里
捷運內湖站
湖光市場
成功路三段
方濟中學
將軍嶺
國防醫學中心
湖興
上灣仔
南京金莊路口
潭美公園
南京舊宗路口
麥帥一橋
南京公寓(捷運南京三民)
南京三民路口
南京寧安街口
南京敦化路口(小巨蛋)
捷運南京復興站
南京龍江路口
南京建國路口
捷運松江南京站
南京吉林路口
南京林森路口
捷運中山站(志仁高中)
後車站
