StationName
永平國小
莊仁橋
保順里
環河西路
保順路口
泰隆柏園
仁愛公園
永貞社區
永貞路口
保平路口
中和路口
捷運永安市場站
雙和里
南山高中
水源路口
教會
保平路口
中山路口
仁愛公園
保順保生路口
