StationName
貢寮區漁會
澳底醫療救護中心
澳底公園
媽祖廟
石碇橋
砲台山
鹽寮
龍門
福隆加油站
福隆
舊草嶺隧道
福隆火車站
挖仔(福隆國小)
東興宮
桂安
小香蘭
香蘭
大香蘭
海洋復育園區
卯澳派出所
卯澳市民活動中心
馬崗市民活動中心
萊萊
鶯歌石
