StationName
三峽一站
大仁路
中山路口
三峽區公所
三峽老街
中園國小
中園橋
中園街
大同橋一
大同橋
台塑
安溪國中
大同路
介壽里
介壽大同路口
礁溪里
三峽
國家教育研究院
龍埔
姑娘廟
大義路口
學成大雅路口
學成大成路口
南園
景觀萬坪公園(公厝仔)
國道3號46Km(虛擬站不停靠)
國道3號42Km(虛擬站不停靠)
板橋夜市(南雅南路)
捷運府中站(府中路)
