StationName
青潭停車場
青潭(新烏)
青潭(北宜路)
青潭一
新店國小
文山國中
碧潭
捷運新店站(北新路)
碧潭橋頭
檳榔路
捷運新店區公所站(北新)
七張(北新路)
捷運七張站
新店郵局
大坪林
捷運大坪林站
滬江中學
捷運景美站
財政園區
萬隆
捷運萬隆站
武功國小(羅斯福)
師大分部
捷運公館站
臺大
臺大綜合體育館
龍安國小(公務人力發展學院)
金華新生路口
信義新生路口
仁愛新生路口
捷運忠孝新生站
光華商場
長安松江路口
捷運松江南京站
長春松江路口
捷運行天宮站(松江路)
行天宮
新生公園(林安泰)
臺北漁市
第二果菜市場
下埤里
復興北村
