12.26,0.0087
12.28,0.0051
12.30,-0.0085
12.32,-0.0073
12.34,0.0062
12.36,0.0092
12.38,0.0062
12.40,0.0072
12.42,0.0250
12.44,0.0480
12.46,0.0673
12.48,0.0812
12.50,0.0799
12.52,0.0739
12.54,0.0726
12.56,0.0681
12.58,0.0467
12.60,0.0346
12.62,0.0380
12.64,0.0360
12.66,0.0308
12.68,0.0236
12.70,0.0136
12.72,0.0050
12.74,0.0131
12.76,0.0415
12.78,0.0665
12.80,0.0825
12.82,0.0849
12.84,0.0773
12.86,0.0540
12.88,0.0298
12.90,0.0250
12.92,0.0310
12.94,0.0269
12.96,-0.0030
12.98,-0.0248
13.00,-0.0338
13.02,-0.0428
13.04,-0.0419
13.06,-0.0239
13.08,-0.0079
13.10,-0.0034
13.12,-0.0133
13.14,-0.0332
13.16,-0.0434
13.18,-0.0513
13.20,-0.0582
13.22,-0.0630
13.24,-0.0515
13.26,-0.0320
13.28,-0.0305
13.30,-0.0363
13.32,-0.0374
13.34,-0.0348
13.36,-0.0309
13.38,-0.0252
13.40,-0.0022
13.42,0.0262
13.44,0.0346
13.46,0.0252
13.48,0.0124
13.50,-0.0080
13.52,-0.0255
13.54,-0.0247
13.56,-0.0206
13.58,-0.0299
13.60,-0.0511
13.62,-0.0611
13.64,-0.0568
13.66,-0.0474
13.68,-0.0374
13.70,-0.0207
13.72,-0.0050
13.74,0.0134
13.76,0.0378
13.78,0.0534
13.80,0.0578
13.82,0.0590
13.84,0.0491
13.86,0.0376
13.88,0.0387
13.90,0.0535
13.92,0.0704
13.94,0.0799
13.96,0.0692
13.98,0.0345
14.00,0.0142
14.02,0.0055
14.04,-0.0047
14.06,-0.0150
14.08,-0.0354
14.10,-0.0569
14.12,-0.0657
14.14,-0.0560
14.16,-0.0289
14.18,-0.0128
14.20,-0.0106
14.22,-0.0017
14.24,0.0171
14.26,0.0301
14.28,0.0296
14.30,0.0283
14.32,0.0215
14.34,0.0121
14.36,0.0089
14.38,0.0074
14.40,0.0149
14.42,0.0217
14.44,0.0226
14.46,0.0125
14.48,-0.0061
14.50,-0.0175
14.52,-0.0224
14.54,-0.0252
14.56,-0.0282
14.58,-0.0266
14.60,-0.0263
14.62,-0.0345
14.64,-0.0432
14.66,-0.0469
14.68,-0.0514
14.70,-0.0573
14.72,-0.0595
14.74,-0.0619
14.76,-0.0585
14.78,-0.0399
14.80,-0.0151
14.82,-0.0015
14.84,0.0012
14.86,-0.0024
14.88,-0.0009
14.90,0.0083
14.92,0.0121
14.94,0.0041
14.96,-0.0091
14.98,-0.0160
15.00,-0.0230
15.02,-0.0280
15.04,-0.0243
15.06,-0.0093
15.08,0.0066
15.10,0.0228
15.12,0.0375
15.14,0.0419
15.16,0.0371
15.18,0.0243
15.20,0.0199
15.22,0.0230
15.24,0.0333
15.26,0.0460
15.28,0.0471
15.30,0.0405
15.32,0.0314
15.34,0.0266
15.36,0.0237
15.38,0.0218
15.40,0.0218
15.42,0.0211
15.44,0.0231
15.46,0.0252
15.48,0.0184
15.50,0.0064
15.52,-0.0035
15.54,-0.0058
15.56,0.0020
15.58,0.0120
15.60,0.0205
15.62,0.0234
15.64,0.0153
15.66,0.0022
15.68,-0.0091
15.70,-0.0205
15.72,-0.0305
15.74,-0.0379
15.76,-0.0360
15.78,-0.0242
15.80,-0.0199
15.82,-0.0243
15.84,-0.0264
15.86,-0.0184
15.88,-0.0081
15.90,-0.0031
15.92,-0.0029
15.94,0.0022
15.96,0.0118
15.98,0.0143
16.00,0.0077
16.02,0.0046
16.04,0.0101
16.06,0.0131
16.08,0.0143
16.10,0.0180
16.12,0.0239
16.14,0.0282
16.16,0.0300
16.18,0.0204
16.20,0.0101
16.22,0.0035
16.24,-0.0012
16.26,-0.0082
16.28,-0.0147
16.30,-0.0092
16.32,-0.0061
16.34,-0.0036
16.36,-0.0036
16.38,-0.0020
16.40,0.0020
16.42,0.0052
16.44,0.0039
16.46,-0.0021
16.48,-0.0061
16.50,-0.0083
16.52,-0.0027
16.54,0.0036
16.56,0.0071
16.58,0.0097
16.60,0.0081
16.62,-0.0044
16.64,-0.0204
16.66,-0.0337
16.68,-0.0445
16.70,-0.0504
16.72,-0.0513
16.74,-0.0422
16.76,-0.0340
16.78,-0.0271
16.80,-0.0185
16.82,-0.0103
16.84,-0.0016
16.86,0.0075
16.88,0.0154
16.90,0.0209
16.92,0.0229
16.94,0.0244
16.96,0.0258
16.98,0.0214
17.00,0.0120
17.02,0.0063
17.04,0.0006
17.06,-0.0081
17.08,-0.0128
17.10,-0.0005
17.12,0.0228
17.14,0.0357
17.16,0.0429
17.18,0.0528
17.20,0.0601
17.22,0.0603
17.24,0.0615
17.26,0.0682
17.28,0.0736
17.30,0.0780
17.32,0.0684
17.34,0.0447
17.36,0.0243
17.38,0.0115
17.40,0.0105
17.42,0.0176
17.44,0.0250
17.46,0.0265
17.48,0.0143
17.50,-0.0021
17.52,-0.0115
17.54,-0.0180
17.56,-0.0235
17.58,-0.0297
17.60,-0.0362
17.62,-0.0397
17.64,-0.0425
17.66,-0.0449
17.68,-0.0465
17.70,-0.0429
17.72,-0.0379
17.74,-0.0392
17.76,-0.0394
17.78,-0.0346
17.80,-0.0215
17.82,-0.0084
17.84,0.0002
17.86,0.0061
17.88,0.0079
17.90,0.0086
17.92,0.0032
17.94,-0.0082
17.96,-0.0170
17.98,-0.0190
18.00,-0.0159
18.02,-0.0112
18.04,-0.0031
18.06,-0.0010
18.08,-0.0100
18.10,-0.0221
18.12,-0.0258
18.14,-0.0191
18.16,-0.0086
18.18,0.0001
18.20,0.0015
18.22,-0.0054
18.24,-0.0130
18.26,-0.0148
18.28,-0.0180
18.30,-0.0232
18.32,-0.0280
18.34,-0.0287
18.36,-0.0274
18.38,-0.0283
18.40,-0.0280
18.42,-0.0266
18.44,-0.0201
18.46,-0.0148
18.48,-0.0108
18.50,-0.0086
18.52,-0.0091
18.54,-0.0069
18.56,0.0025
18.58,0.0087
18.60,0.0037
18.62,-0.0037
18.64,-0.0035
18.66,0.0053
18.68,0.0100
18.70,0.0088
18.72,0.0028
18.74,-0.0052
18.76,-0.0098
18.78,-0.0119
18.80,-0.0098
18.82,-0.0019
18.84,0.0049
18.86,0.0081
18.88,0.0001
18.90,-0.0136
18.92,-0.0235
18.94,-0.0320
18.96,-0.0377
18.98,-0.0427
19.00,-0.0423
19.02,-0.0364
19.04,-0.0279
19.06,-0.0215
19.08,-0.0164
19.10,-0.0080
19.12,0.0012
19.14,0.0056
19.16,0.0066
19.18,0.0088
19.20,0.0139
19.22,0.0233
19.24,0.0311
19.26,0.0330
19.28,0.0285
19.30,0.0271
19.32,0.0267
19.34,0.0248
19.36,0.0137
19.38,0.0012
19.40,-0.0002
19.42,0.0076
19.44,0.0140
19.46,0.0117
19.48,0.0068
19.50,0.0036
19.52,0.0036
19.54,0.0036
19.56,0.0038
19.58,0.0025
19.60,0.0009
19.62,0.0013
19.64,0.0042
19.66,0.0044
19.68,-0.0030
19.70,-0.0101
19.72,-0.0107
19.74,-0.0068
19.76,-0.0040
19.78,0.0012
19.80,0.0120
19.82,0.0178
19.84,0.0194
19.86,0.0211
19.88,0.0237
19.90,0.0233
19.92,0.0220
19.94,0.0231
19.96,0.0229
19.98,0.0234
20.00,0.0219
